,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary,Team City,Team State,Team Name
11543,Johan Petro,8,2006,2013,1986-01-27,Paris,France,,25th overall,1st round,Seattle SuperSonics,2005,DEN,24.0,213.36,112.037224,2009-10,884881.0,Denver,Colorado,Denver Nuggets
11544,Johan Petro,8,2006,2013,1986-01-27,Paris,France,,25th overall,1st round,Seattle SuperSonics,2005,NJN,25.0,213.36,112.037224,2010-11,3250000.0,New York,New York,New York Knicks
11545,Johan Petro,8,2006,2013,1986-01-27,Paris,France,,25th overall,1st round,Seattle SuperSonics,2005,NJN,26.0,213.36,112.037224,2011-12,3250000.0,New York,New York,New York Knicks
11546,Johan Petro,8,2006,2013,1986-01-27,Paris,France,,25th overall,1st round,Seattle SuperSonics,2005,ATL,27.0,213.36,112.037224,2012-13,3500000.0,Atlanta,Georgia,Atlanta Hawks
9533,John Celestand,1,2000,2000,1977-03-06,Houston,Texas,Villanova University,30th overall,2nd round,Los Angeles Lakers,1999,LAL,23.0,193.04,80.73937600000001,1999-00,,Los Angeles,California,Los Angeles Lakers
10070,John Collins,5,2018,2022,1997-09-23,Layton,Utah,Wake Forest University,19th overall,1st round,Atlanta Hawks,2017,ATL,20.0,208.28,106.59412,2017-18,1936920.0,Atlanta,Georgia,Atlanta Hawks
10071,John Collins,5,2018,2022,1997-09-23,Layton,Utah,Wake Forest University,19th overall,1st round,Atlanta Hawks,2017,ATL,21.0,208.28,106.59412,2018-19,2299080.0,Atlanta,Georgia,Atlanta Hawks
10072,John Collins,5,2018,2022,1997-09-23,Layton,Utah,Wake Forest University,19th overall,1st round,Atlanta Hawks,2017,ATL,22.0,205.74,106.59412,2019-20,2686560.0,Atlanta,Georgia,Atlanta Hawks
7889,John Edwards,2,2005,2006,1981-07-31,Warren,Ohio,Kent State University,,,,,IND,23.0,213.36,124.7378,2004-05,385277.0,Indianapolis,Indiana,Indiana Pacers
7890,John Edwards,2,2005,2006,1981-07-31,Warren,Ohio,Kent State University,,,,,ATL,24.0,213.36,124.7378,2005-06,1000000.0,Atlanta,Georgia,Atlanta Hawks
7506,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,MIL,22.0,210.82,99.79024,2012-13,1823280.0,Milwaukee,Wisconsin,Milwaukee Bucks
7507,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,MIL,23.0,210.82,99.79024,2013-14,1905360.0,Milwaukee,Wisconsin,Milwaukee Bucks
7508,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,MIL,24.0,210.82,104.32616,2014-15,1987320.0,Milwaukee,Wisconsin,Milwaukee Bucks
7509,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,MIL,25.0,210.82,103.872568,2015-16,2943220.0,Milwaukee,Wisconsin,Milwaukee Bucks
7510,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,MIL,26.0,210.82,103.872568,2016-17,12267606.0,Milwaukee,Wisconsin,Milwaukee Bucks
7511,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,MIL,27.0,210.82,103.872568,2017-18,11422536.0,Milwaukee,Wisconsin,Milwaukee Bucks
7512,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,CLE,28.0,210.82,99.336648,2018-19,10577466.0,Cleveland,Ohio,Cleveland Cavaliers
7513,John Henson,8,2013,2020,1990-12-28,Greensboro,North Carolina,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012,DET,29.0,205.74,99.336648,2019-20,9732396.0,Detroit,Michigan,Detroit Pistons
6934,John Holland,2,2018,2019,1988-11-06,Bronx,New York,Boston University,,,,,CLE,29.0,195.58,92.98636,2017-18,77250.0,Cleveland,Ohio,Cleveland Cavaliers
6935,John Holland,2,2018,2019,1988-11-06,Bronx,New York,Boston University,,,,,CLE,30.0,195.58,92.98636,2018-19,77250.0,Cleveland,Ohio,Cleveland Cavaliers
9292,John Jenkins,6,2013,2019,1991-03-06,Nashville,Tennessee,Vanderbilt University,23rd overall,1st round,Atlanta Hawks,2012,ATL,22.0,193.04,97.52228,2012-13,1204560.0,Atlanta,Georgia,Atlanta Hawks
9293,John Jenkins,6,2013,2019,1991-03-06,Nashville,Tennessee,Vanderbilt University,23rd overall,1st round,Atlanta Hawks,2012,ATL,23.0,193.04,97.52228,2013-14,1258800.0,Atlanta,Georgia,Atlanta Hawks
9294,John Jenkins,6,2013,2019,1991-03-06,Nashville,Tennessee,Vanderbilt University,23rd overall,1st round,Atlanta Hawks,2012,ATL,24.0,193.04,97.52228,2014-15,1312920.0,Atlanta,Georgia,Atlanta Hawks
9295,John Jenkins,6,2013,2019,1991-03-06,Nashville,Tennessee,Vanderbilt University,23rd overall,1st round,Atlanta Hawks,2012,PHX,25.0,193.04,97.52228,2015-16,981349.0,Phoenix,Arizona,Phoenix Suns
9296,John Jenkins,6,2013,2019,1991-03-06,Nashville,Tennessee,Vanderbilt University,23rd overall,1st round,Atlanta Hawks,2012,PHX,26.0,193.04,97.52228,2016-17,1050961.0,Phoenix,Arizona,Phoenix Suns
9297,John Jenkins,6,2013,2019,1991-03-06,Nashville,Tennessee,Vanderbilt University,23rd overall,1st round,Atlanta Hawks,2012,NYK,28.0,193.04,97.52228,2018-19,,New York,New York,New York Knicks
1996,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,HOU,23.0,180.34,81.64656,2005-06,,Houston,Texas,Houston Rockets
1997,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,HOU,24.0,180.34,74.84268,2006-07,,Houston,Texas,Houston Rockets
1998,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,CHI,28.0,180.34,74.84268,2010-11,,Chicago,Illinois,Chicago Bulls
1999,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,CHI,29.0,180.34,74.84268,2011-12,,Chicago,Illinois,Chicago Bulls
2000,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,TOR,30.0,180.34,74.84268,2012-13,,Toronto,Canada,Toronto Raptors
2001,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,UTA,31.0,180.34,75.296272,2013-14,,Salt Lake City,Utah,Utah Jazz
2002,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,DET,32.0,180.34,75.296272,2014-15,,Detroit,Michigan,Detroit Pistons
2003,John Lucas III,8,2006,2017,1982-11-21,Washington,District of Columbia,"Baylor University, Oklahoma State University",,,,,MIN,34.0,180.34,75.296272,2016-17,,Minneapolis,Minnesota,Minnesota Timberwolves
8868,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,PHI,23.0,200.66,95.25432,2002-03,670800.0,Philadelphia,Pennsylvania,Philadelphia 76ers
8869,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,PHI,24.0,200.66,95.25432,2003-04,865320.0,Philadelphia,Pennsylvania,Philadelphia 76ers
8870,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,PHI,25.0,198.12,93.893544,2004-05,925680.0,Philadelphia,Pennsylvania,Philadelphia 76ers
8871,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,PHI,26.0,198.12,93.893544,2005-06,1669001.0,Philadelphia,Pennsylvania,Philadelphia 76ers
8872,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,SAC,27.0,198.12,93.893544,2006-07,4400000.0,Sacramento,California,Sacramento Kings
8873,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,SAC,28.0,198.12,93.893544,2007-08,4752000.0,Sacramento,California,Sacramento Kings
8874,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,CHI,29.0,198.12,93.893544,2008-09,5104000.0,Chicago,Illinois,Chicago Bulls
8875,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,MIL,30.0,198.12,93.893544,2009-10,5456000.0,Milwaukee,Wisconsin,Milwaukee Bucks
8876,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,MIL,31.0,198.12,93.893544,2010-11,8000000.0,Milwaukee,Wisconsin,Milwaukee Bucks
8877,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,SAC,32.0,198.12,93.893544,2011-12,8500000.0,Sacramento,California,Sacramento Kings
8878,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,SAC,33.0,198.12,93.893544,2012-13,8080000.0,Sacramento,California,Sacramento Kings
8879,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,TOR,34.0,198.12,93.893544,2013-14,7580000.0,Toronto,Canada,Toronto Raptors
8880,John Salmons,13,2003,2015,1979-12-12,Philadelphia,Pennsylvania,University of Miami,26th overall,1st round,San Antonio Spurs,2002,NOP,35.0,198.12,95.25432,2014-15,1000000.0,New Orleans,Louisiana,New Orleans Pelicans
7699,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,20.0,193.04,88.45044,2010-11,5144280.0,Washington DC,Washington DC,Washington Wizards
7700,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,21.0,193.04,88.45044,2011-12,5530080.0,Washington DC,Washington DC,Washington Wizards
7701,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,22.0,193.04,88.45044,2012-13,5915880.0,Washington DC,Washington DC,Washington Wizards
7702,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,23.0,193.04,88.45044,2013-14,7459924.0,Washington DC,Washington DC,Washington Wizards
7703,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,24.0,193.04,88.45044,2014-15,13701250.0,Washington DC,Washington DC,Washington Wizards
7704,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,25.0,193.04,88.45044,2015-16,14728844.0,Washington DC,Washington DC,Washington Wizards
7705,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,26.0,193.04,95.25432,2016-17,15756438.0,Washington DC,Washington DC,Washington Wizards
7706,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,27.0,193.04,95.25432,2017-18,18063850.0,Washington DC,Washington DC,Washington Wizards
7707,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,28.0,193.04,95.25432,2018-19,19169800.0,Washington DC,Washington DC,Washington Wizards
9830,Johnathan Motley,3,2018,2020,1995-05-04,Houston,Texas,Baylor University,,,,,DAL,23.0,208.28,104.32616,2017-18,77250.0,Dallas,Texas,Dallas Mavericks
9831,Johnathan Motley,3,2018,2020,1995-05-04,Houston,Texas,Baylor University,,,,,LAC,24.0,208.28,104.32616,2018-19,77250.0,Los Angeles,California,LA Clippers
9832,Johnathan Motley,3,2018,2020,1995-05-04,Houston,Texas,Baylor University,,,,,LAC,25.0,203.2,104.32616,2019-20,,Los Angeles,California,LA Clippers
9386,Johnathan Williams,2,2019,2020,1995-05-22,Memphis,Tennessee,"University of Missouri, Gonzaga University",,,,,LAL,24.0,205.74,103.418976,2018-19,127250.0,Los Angeles,California,Los Angeles Lakers
9387,Johnathan Williams,2,2019,2020,1995-05-22,Memphis,Tennessee,"University of Missouri, Gonzaga University",,,,,WAS,25.0,205.74,103.418976,2019-20,,Washington DC,Washington DC,Washington Wizards
5775,Johnny O'Bryant,4,2015,2018,1993-06-01,Cleveland,Mississippi,Louisiana State University,36th overall,2nd round,Milwaukee Bucks,2014,,,,,,,,,
10349,Jon Brockman,3,2010,2012,1987-03-20,Snohomish,Washington,University of Washington,38th overall,2nd round,Portland Trail Blazers,2009,SAC,23.0,200.66,115.66596,2009-10,457588.0,Sacramento,California,Sacramento Kings
10350,Jon Brockman,3,2010,2012,1987-03-20,Snohomish,Washington,University of Washington,38th overall,2nd round,Portland Trail Blazers,2009,MIL,24.0,200.66,115.66596,2010-11,1000000.0,Milwaukee,Wisconsin,Milwaukee Bucks
10351,Jon Brockman,3,2010,2012,1987-03-20,Snohomish,Washington,University of Washington,38th overall,2nd round,Portland Trail Blazers,2009,MIL,25.0,200.66,115.66596,2011-12,1000000.0,Milwaukee,Wisconsin,Milwaukee Bucks
5526,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,MIL,23.0,208.28,103.418976,2011-12,473604.0,Milwaukee,Wisconsin,Milwaukee Bucks
5527,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,MEM,24.0,208.28,103.418976,2012-13,762195.0,Memphis,Tennessee,Memphis Grizzlies
5528,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,MEM,25.0,208.28,103.418976,2013-14,900000.0,Memphis,Tennessee,Memphis Grizzlies
5529,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,MEM,26.0,208.28,103.418976,2014-15,967500.0,Memphis,Tennessee,Memphis Grizzlies
5530,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,PHX,27.0,208.28,103.418976,2015-16,1035000.0,Phoenix,Arizona,Phoenix Suns
5531,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,DET,28.0,208.28,103.418976,2016-17,10991957.0,Detroit,Michigan,Detroit Pistons
5532,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,DET,29.0,208.28,103.418976,2017-18,10497319.0,Detroit,Michigan,Detroit Pistons
5533,Jon Leuer,8,2012,2019,1989-05-14,Long Lake,Minnesota,University of Wisconsin,40th overall,2nd round,Milwaukee Bucks,2011,DET,30.0,208.28,103.418976,2018-19,10002681.0,Detroit,Michigan,Detroit Pistons
10856,Jonah Bolden,2,2019,2020,1996-01-02,Melbourne,Australia,"University of California, Los Angeles",36th overall,2nd round,Philadelphia 76ers,2017,PHI,23.0,208.28,99.79024,2018-19,1690000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
10857,Jonah Bolden,2,2019,2020,1996-01-02,Melbourne,Australia,"University of California, Los Angeles",36th overall,2nd round,Philadelphia 76ers,2017,PHX,24.0,203.2,102.0582,2019-20,1698450.0,Phoenix,Arizona,Phoenix Suns
12479,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,DET,23.0,208.28,104.779752,2009-10,457588.0,Detroit,Michigan,Detroit Pistons
12480,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,DET,25.0,208.28,104.779752,2011-12,4500000.0,Detroit,Michigan,Detroit Pistons
12481,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,DET,26.0,208.28,104.779752,2012-13,4500000.0,Detroit,Michigan,Detroit Pistons
12482,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,DET,27.0,208.28,104.779752,2013-14,4500000.0,Detroit,Michigan,Detroit Pistons
12483,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,BOS,28.0,208.28,104.779752,2014-15,4500000.0,Boston,Massachusetts,Boston Celtics
12484,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,BOS,29.0,208.28,104.779752,2015-16,5000000.0,Boston,Massachusetts,Boston Celtics
12485,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,BOS,30.0,208.28,104.779752,2016-17,5000000.0,Boston,Massachusetts,Boston Celtics
12486,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,UTA,31.0,208.28,104.779752,2017-18,4000000.0,Salt Lake City,Utah,Utah Jazz
12487,Jonas Jerebko,9,2010,2019,1987-03-02,Kinna,Sweden,,39th overall,2nd round,Detroit Pistons,2009,GSW,32.0,208.28,104.779752,2018-19,2165481.0,San Francisco,California,Golden State Warriors
11917,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,TOR,21.0,210.82,104.779752,2012-13,3374640.0,Toronto,Canada,Toronto Raptors
11918,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,TOR,22.0,210.82,104.779752,2013-14,3526440.0,Toronto,Canada,Toronto Raptors
11919,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,TOR,23.0,213.36,115.66596,2014-15,3678360.0,Toronto,Canada,Toronto Raptors
11920,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,TOR,24.0,213.36,115.66596,2015-16,4660482.0,Toronto,Canada,Toronto Raptors
11921,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,TOR,25.0,213.36,115.66596,2016-17,14382023.0,Toronto,Canada,Toronto Raptors
11922,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,TOR,26.0,213.36,115.66596,2017-18,15460675.0,Toronto,Canada,Toronto Raptors
11923,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,MEM,27.0,213.36,120.20188,2018-19,16539326.0,Memphis,Tennessee,Memphis Grizzlies
11924,Jonas Valanciunas,10,2013,2022,1992-05-06,Utena,Lithuania,,5th overall,1st round,Toronto Raptors,2011,MEM,28.0,210.82,120.20188,2019-20,16000000.0,Memphis,Tennessee,Memphis Grizzlies
5605,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,IND,19.0,210.82,91.625584,1999-00,2214000.0,Indianapolis,Indiana,Indiana Pacers
5606,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,IND,20.0,210.82,89.811216,2000-01,2380680.0,Indianapolis,Indiana,Indiana Pacers
5607,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,IND,21.0,213.36,99.336648,2001-02,2546760.0,Indianapolis,Indiana,Indiana Pacers
5608,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,IND,22.0,213.36,99.336648,2002-03,3226745.0,Indianapolis,Indiana,Indiana Pacers
5609,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,IND,23.0,213.36,99.336648,2003-04,5800000.0,Indianapolis,Indiana,Indiana Pacers
5610,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,IND,24.0,213.36,99.336648,2004-05,6525000.0,Indianapolis,Indiana,Indiana Pacers
5611,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,IND,25.0,213.36,99.336648,2005-06,7175000.0,Indianapolis,Indiana,Indiana Pacers
5612,Jonathan Bender,8,2000,2010,1981-01-30,Picayune,Mississippi,,5th overall,1st round,Toronto Raptors,1999,NYK,29.0,213.36,104.32616,2009-10,801361.0,New York,New York,New York Knicks
864,Jonathan Gibson,2,2017,2018,1987-11-08,West Covina,California,New Mexico State University,,,,,DAL,29.0,187.96,83.91452,2016-17,671346.0,Dallas,Texas,Dallas Mavericks
865,Jonathan Gibson,2,2017,2018,1987-11-08,West Covina,California,New Mexico State University,,,,,BOS,30.0,187.96,83.91452,2017-18,74158.0,Boston,Massachusetts,Boston Celtics
6942,Jonathan Isaac,3,2018,2020,1997-10-03,The Bronx,New York,Florida State University,6th overall,1st round,Orlando Magic,2017,ORL,20.0,208.28,95.25432,2017-18,4186320.0,Orlando,Florida,Orlando Magic
